market_id,question,token_id,timestamp,price,volume
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,43733606130528940205044160251042558452075452127523208530271932433923866468346,2025-10-26 09:20:14+00:00,0.0085,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,47658169051485508445992446379042231845418817840085137982403117294543142424957,2025-10-26 09:20:15+00:00,0.0015,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,47658169051485508445992446379042231845418817840085137982403117294543142424957,2025-10-26 09:30:16+00:00,0.0015,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,43733606130528940205044160251042558452075452127523208530271932433923866468346,2025-10-26 09:30:16+00:00,0.0085,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,43733606130528940205044160251042558452075452127523208530271932433923866468346,2025-10-26 09:40:14+00:00,0.0085,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,47658169051485508445992446379042231845418817840085137982403117294543142424957,2025-10-26 09:40:15+00:00,0.0015,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,43733606130528940205044160251042558452075452127523208530271932433923866468346,2025-10-26 09:50:14+00:00,0.0085,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,47658169051485508445992446379042231845418817840085137982403117294543142424957,2025-10-26 09:50:15+00:00,0.0015,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,43733606130528940205044160251042558452075452127523208530271932433923866468346,2025-10-26 10:00:17+00:00,0.0085,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,47658169051485508445992446379042231845418817840085137982403117294543142424957,2025-10-26 10:00:18+00:00,0.0015,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,43733606130528940205044160251042558452075452127523208530271932433923866468346,2025-10-26 10:10:12+00:00,0.0085,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,47658169051485508445992446379042231845418817840085137982403117294543142424957,2025-10-26 10:10:13+00:00,0.0015,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,43733606130528940205044160251042558452075452127523208530271932433923866468346,2025-10-26 10:20:13+00:00,0.0085,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,47658169051485508445992446379042231845418817840085137982403117294543142424957,2025-10-26 10:20:14+00:00,0.0015,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,43733606130528940205044160251042558452075452127523208530271932433923866468346,2025-10-26 10:30:15+00:00,0.0085,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,47658169051485508445992446379042231845418817840085137982403117294543142424957,2025-10-26 10:30:15+00:00,0.0015,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,43733606130528940205044160251042558452075452127523208530271932433923866468346,2025-10-26 10:40:11+00:00,0.0085,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,47658169051485508445992446379042231845418817840085137982403117294543142424957,2025-10-26 10:40:12+00:00,0.0015,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,43733606130528940205044160251042558452075452127523208530271932433923866468346,2025-10-26 10:50:10+00:00,0.0085,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,47658169051485508445992446379042231845418817840085137982403117294543142424957,2025-10-26 10:50:11+00:00,0.0015,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,43733606130528940205044160251042558452075452127523208530271932433923866468346,2025-10-26 11:00:16+00:00,0.0085,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,47658169051485508445992446379042231845418817840085137982403117294543142424957,2025-10-26 11:00:17+00:00,0.0015,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,43733606130528940205044160251042558452075452127523208530271932433923866468346,2025-10-26 11:10:14+00:00,0.0085,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,47658169051485508445992446379042231845418817840085137982403117294543142424957,2025-10-26 11:10:15+00:00,0.0015,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,43733606130528940205044160251042558452075452127523208530271932433923866468346,2025-10-26 11:20:14+00:00,0.0085,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,47658169051485508445992446379042231845418817840085137982403117294543142424957,2025-10-26 11:20:15+00:00,0.0015,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,43733606130528940205044160251042558452075452127523208530271932433923866468346,2025-10-26 11:30:16+00:00,0.0085,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,47658169051485508445992446379042231845418817840085137982403117294543142424957,2025-10-26 11:30:17+00:00,0.0015,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,43733606130528940205044160251042558452075452127523208530271932433923866468346,2025-10-26 11:40:06+00:00,0.0085,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,47658169051485508445992446379042231845418817840085137982403117294543142424957,2025-10-26 11:40:06+00:00,0.0015,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,43733606130528940205044160251042558452075452127523208530271932433923866468346,2025-10-26 11:50:14+00:00,0.0085,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,47658169051485508445992446379042231845418817840085137982403117294543142424957,2025-10-26 11:50:15+00:00,0.0015,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,43733606130528940205044160251042558452075452127523208530271932433923866468346,2025-10-26 12:00:23+00:00,0.0085,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,47658169051485508445992446379042231845418817840085137982403117294543142424957,2025-10-26 12:00:24+00:00,0.0015,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,43733606130528940205044160251042558452075452127523208530271932433923866468346,2025-10-26 12:10:13+00:00,0.0085,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,47658169051485508445992446379042231845418817840085137982403117294543142424957,2025-10-26 12:10:14+00:00,0.0015,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,43733606130528940205044160251042558452075452127523208530271932433923866468346,2025-10-26 12:20:14+00:00,0.0085,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,47658169051485508445992446379042231845418817840085137982403117294543142424957,2025-10-26 12:20:15+00:00,0.0015,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,43733606130528940205044160251042558452075452127523208530271932433923866468346,2025-10-26 12:30:16+00:00,0.0085,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,47658169051485508445992446379042231845418817840085137982403117294543142424957,2025-10-26 12:30:17+00:00,0.0015,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,43733606130528940205044160251042558452075452127523208530271932433923866468346,2025-10-26 12:40:12+00:00,0.0085,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,47658169051485508445992446379042231845418817840085137982403117294543142424957,2025-10-26 12:40:13+00:00,0.0015,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,47658169051485508445992446379042231845418817840085137982403117294543142424957,2025-10-26 12:50:13+00:00,0.0015,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,43733606130528940205044160251042558452075452127523208530271932433923866468346,2025-10-26 12:50:13+00:00,0.0085,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,43733606130528940205044160251042558452075452127523208530271932433923866468346,2025-10-26 13:00:16+00:00,0.0085,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,47658169051485508445992446379042231845418817840085137982403117294543142424957,2025-10-26 13:00:17+00:00,0.0015,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,43733606130528940205044160251042558452075452127523208530271932433923866468346,2025-10-26 13:10:16+00:00,0.0085,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,47658169051485508445992446379042231845418817840085137982403117294543142424957,2025-10-26 13:10:16+00:00,0.0015,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,43733606130528940205044160251042558452075452127523208530271932433923866468346,2025-10-26 13:20:14+00:00,0.0085,
